query_id,iteration,icd11_codes,prevalence,etiqueta,ddx_parsed,match_details
,4,"[""2A83.1"", ""2A83.2"", ""NR-DERM-004"", ""2A81.2"", ""4B2Y""]","[""1-5 / 10 000"", ""1-9 / 1 000 000"", ""N/A"", ""N/A"", ""Desconocido""]","[""unknown"", ""ultra_rare"", ""unclassified"", ""common"", ""unknown""]",Mieloma múltiple | Plasmocitoma extramedular | Macroglocharoma | Linfoma linfoblástico plasmablástico | Enfermedad de Castleman,"Mieloma múltiple → Mieloma múltiple [exact, 100.0%] → 2A83.1 ;; Plasmocitoma extramedular → Plasmacitoma extramedular de tejidos blandos [semantic, 0.0%] → 2A83.2 ;; Macroglocharoma → NR-DERM-004 [nr, 0.0%] → NR-DERM-004 ;; Linfoma linfoblástico plasmablástico → 2A81.2 [who_api, 0.0%] → 2A81.2 ;; Enfermedad de Castleman → Enfermedad de Castleman [exact, 100.0%] → 4B2Y"
,4,"[""1B93.2"", ""1C19"", ""CA40.07"", ""CA40.06"", ""CA40.1Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""unclassified"", ""common"", ""common"", ""common""]",Peste neumónica | Legionelosis | Neumonía por Streptococcus pneumoniae | Neumonía por Staphylococcus aureus | Neumonía viral,"Peste neumónica → 1B93.2 [who_api, 0.0%] → 1B93.2 ;; Legionelosis → Infección por Legionella [exact, 100.0%] → 1C19 ;; Neumonía por Streptococcus pneumoniae → CA40.07 [who_api, 0.0%] → CA40.07 ;; Neumonía por Staphylococcus aureus → CA40.06 [who_api, 0.0%] → CA40.06 ;; Neumonía viral → CA40.1Z [who_api, 0.0%] → CA40.1Z"
,4,"[""1A11.1"", ""8C01.0"", ""1D01.0Z"", ""5C50.AY"", ""5C50.A3""]","[""Desconocido"", ""1-9 / 100 000"", ""N/A"", ""1-9 / 100 000"", ""1-9 / 100 000""]","[""unknown"", ""very_rare"", ""common"", ""very_rare"", ""very_rare""]",Botulismo neonatal | Síndrome de Guillain-Barré | Meningitis bacteriana | Deficiencia de ornitina transcarbamilasa | Citrulinemia tipo 1,"Botulismo neonatal → Botulismo infantil [semantic, 0.0%] → 1A11.1 ;; Síndrome de Guillain-Barré → Síndrome de Guillain-Barré [exact, 100.0%] → 8C01.0 ;; Meningitis bacteriana → 1D01.0Z [who_api, 0.0%] → 1D01.0Z ;; Deficiencia de ornitina transcarbamilasa → Deficiencia de ornitina transcarbamilasa [exact, 100.0%] → 5C50.AY ;; Citrulinemia tipo 1 → Citrulinemia tipo I [exact, 100.0%] → 5C50.A3"
,4,"[""FA10.Z"", ""2E03"", ""NR-MUSC-004"", ""2F7Z"", ""NR-INFEC-010""]","[""N/A"", ""N/A"", ""N/A"", ""1-5 / 10 000"", ""N/A""]","[""common"", ""common"", ""unclassified"", ""unknown"", ""unclassified""]",Infección periprotésica articular | Metástasis ósea | Aflojamiento aséptico | Tumor de células gigantes tenosinovial | Infección protésica de bajo virulencia,"Infección periprotésica articular → FA10.Z [who_api, 0.0%] → FA10.Z ;; Metástasis ósea → 2E03 [who_api, 0.0%] → 2E03 ;; Aflojamiento aséptico → NR-MUSC-004 [nr, 0.0%] → NR-MUSC-004 ;; Tumor de células gigantes tenosinovial → Tumor tenosinovial de células gigantes [fuzzy_validated_who, 100.0%] → 2F7Z ;; Infección protésica de bajo virulencia → NR-INFEC-010 [nr, 0.0%] → NR-INFEC-010"
,4,"[""NR-NEUR-011"", ""NR-INFEC-011"", ""1C11.Z"", ""8A42"", ""1D01.0Z""]","[""N/A"", ""N/A"", ""N/A"", ""Desconocido"", ""N/A""]","[""unclassified"", ""unclassified"", ""common"", ""unknown"", ""common""]",Neuroborreliosis | Anaplasmosis | Bartonelosis | Encefalitis diseminada aguda | Meningitis postoperatoria bacteriana,"Neuroborreliosis → NR-NEUR-011 [nr, 0.0%] → NR-NEUR-011 ;; Anaplasmosis → NR-INFEC-011 [nr, 0.0%] → NR-INFEC-011 ;; Bartonelosis → 1C11.Z [who_api, 0.0%] → 1C11.Z ;; Encefalitis diseminada aguda → Encefalomielitis aguda diseminada [semantic, 0.0%] → 8A42 ;; Meningitis postoperatoria bacteriana → 1D01.0Z [who_api, 0.0%] → 1D01.0Z"
,4,"[""NR-GAST-006"", ""DA97.0"", ""DA43.3"", ""NR-GAST-009"", ""NR-GAST-010""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""unclassified"", ""common"", ""common"", ""unclassified"", ""unclassified""]",Varices ectópicas en la anastomosis hepático-jejunal | Angiodisplasia del intestino delgado | Gastropatía portal | Colopatía portal | Ruptura de collaterales portosistémicos,"Varices ectópicas en la anastomosis hepático-jejunal → NR-GAST-006 [nr, 0.0%] → NR-GAST-006 ;; Angiodisplasia del intestino delgado → DA97.0 [who_api, 0.0%] → DA97.0 ;; Gastropatía portal → DA43.3 [who_api, 0.0%] → DA43.3 ;; Colopatía portal → NR-GAST-009 [nr, 0.0%] → NR-GAST-009 ;; Ruptura de collaterales portosistémicos → NR-GAST-010 [nr, 0.0%] → NR-GAST-010"
,4,"[""2E90.6"", ""FB80.0"", ""NR-ONCOL-004"", ""CA0A.Z"", ""FB81.3""]","[""N/A"", ""Desconocido"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""unknown"", ""unclassified"", ""common"", ""unclassified""]",Fibroma ossificante juvenil | Displasia fibrosa | Carcinoma nasosinusal no diferenciado | Sinusitis crónica | Lesión traumática,"Fibroma ossificante juvenil → 2E90.6 [who_api, 0.0%] → 2E90.6 ;; Displasia fibrosa → Displasia fibrosa de hueso [fuzzy_validated, 87.2%] → FB80.0 ;; Carcinoma nasosinusal no diferenciado → NR-ONCOL-004 [nr, 0.0%] → NR-ONCOL-004 ;; Sinusitis crónica → CA0A.Z [who_api, 0.0%] → CA0A.Z ;; Lesión traumática → Necrosis avascular traumática [semantic, 0.0%] → FB81.3"
,4,"[""8A80.4"", ""DD90.3"", ""DA61"", ""DA22.Z"", ""DA52.Y""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""unclassified""]",Síndrome de vómito cíclico | Síndrome de dispepsia funcional | Úlcera péptica | Enfermedad por reflujo gastroesofágico | Síndrome de la arteria mesentérica superior,"Síndrome de vómito cíclico → 8A80.4 [who_api, 0.0%] → 8A80.4 ;; Síndrome de dispepsia funcional → DD90.3 [who_api, 0.0%] → DD90.3 ;; Úlcera péptica → DA61 [who_api, 0.0%] → DA61 ;; Enfermedad por reflujo gastroesofágico → DA22.Z [who_api, 0.0%] → DA22.Z ;; Síndrome de la arteria mesentérica superior → Síndrome de la arteria mesentérica superior [exact, 100.0%] → DA52.Y"
,4,"[""BC42.Z"", ""DB98.3"", ""BC42.1&XN3BH"", ""BC80.1"", ""4A40.0""]","[""N/A"", ""Desconocido"", ""N/A"", ""N/A"", ""1-5 / 10 000""]","[""common"", ""unknown"", ""common"", ""common"", ""unknown""]",Miocarditis pericárdica inflamatoria | Fiebre Q | Miocarditis pericárdica viral | Bradicardia sinusal con bloqueo auriculoventricular | Lupus eritematoso sistémico,"Miocarditis pericárdica inflamatoria → BC42.Z [who_api, 0.0%] → BC42.Z ;; Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3 ;; Miocarditis pericárdica viral → BC42.1&XN3BH [who_api, 0.0%] → BC42.1&XN3BH ;; Bradicardia sinusal con bloqueo auriculoventricular → BC80.1 [who_api, 0.0%] → BC80.1 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0"
,4,"[""3A20.5"", ""2A3Z"", ""3A21.0"", ""2B33.3"", ""3A70.Z""]","[""1-9 / 1 000 000"", ""1-9 / 100 000"", ""1-9 / 100 000"", ""1-5 / 10 000"", ""N/A""]","[""ultra_rare"", ""very_rare"", ""very_rare"", ""unknown"", ""common""]",Síndrome de Evans | Síndrome mielodisplásico | Hemoglobinuria paroxística nocturna | Leucemia aguda linfoblástica | Anemia aplásica,"Síndrome de Evans → Síndrome de Evans [exact, 100.0%] → 3A20.5 ;; Síndrome mielodisplásico → Síndrome mielodisplásico [exact_who, 100.0%] → 2A3Z ;; Hemoglobinuria paroxística nocturna → Hemoglobinuria paroxística nocturna [exact, 100.0%] → 3A21.0 ;; Leucemia aguda linfoblástica → Leucemia linfoblástica aguda [fuzzy_validated_who, 100.0%] → 2B33.3 ;; Anemia aplásica → Anemia aplásica [exact_who, 100.0%] → 3A70.Z"
,4,"[""LD27.01"", ""DA95"", ""NR-GAST-017"", ""NR-GAST-014"", ""5C64.20""]","[""Desconocido"", ""N/A"", ""N/A"", ""N/A"", ""1-9 / 1 000 000""]","[""unknown"", ""common"", ""unclassified"", ""unclassified"", ""ultra_rare""]",Síndrome de Cronkhite‑Canada | Enfermedad celíaca | Enteropatía asociada a deficiencia de IgA | Enteropatía inducida por preparación de medicina tradicional china | Acrodermatitis enteropática,"Síndrome de Cronkhite‑Canada → Síndrome de Cronkhite-Canada [semantic, 0.0%] → LD27.01 ;; Enfermedad celíaca → DA95 [who_api, 0.0%] → DA95 ;; Enteropatía asociada a deficiencia de IgA → NR-GAST-017 [nr, 0.0%] → NR-GAST-017 ;; Enteropatía inducida por preparación de medicina tradicional china → NR-GAST-014 [nr, 0.0%] → NR-GAST-014 ;; Acrodermatitis enteropática → Acrodermatitis enteropática [exact, 100.0%] → 5C64.20"
,4,"[""EB20"", ""FA11.2"", ""EB31"", ""EF00.Y"", ""4A44.Z""]","[""Desconocido"", ""1-9 / 100 000"", ""N/A"", ""Desconocido"", ""N/A""]","[""unknown"", ""very_rare"", ""common"", ""unknown"", ""common""]",Síndrome de Sweet | Artritis reactiva | Eritema nodoso | Panniculitis nodular idiopática | Vasculitis mixta,"Síndrome de Sweet → Síndrome de Sweet [exact, 100.0%] → EB20 ;; Artritis reactiva → Artritis reactiva [exact, 100.0%] → FA11.2 ;; Eritema nodoso → EB31 [who_api, 0.0%] → EB31 ;; Panniculitis nodular idiopática → Paniculitis nodular no supurativa [semantic, 0.0%] → EF00.Y ;; Vasculitis mixta → 4A44.Z [who_api, 0.0%] → 4A44.Z"
,4,"[""NR-ONCOL-006"", ""NR-ONCOL-009"", ""2E0Y&XA12C1"", ""NR-ONCOL-010"", ""2C6Y""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""<1 / 1 000 000""]","[""unclassified"", ""unclassified"", ""common"", ""unclassified"", ""ultra_rare""]",Carcinoma ductal invasivo | Carcinoma lobulillar invasivo | Metástasis mamaria | Tumor de phyllodes | Carcinoma metaplásico de mama,"Carcinoma ductal invasivo → NR-ONCOL-006 [nr, 0.0%] → NR-ONCOL-006 ;; Carcinoma lobulillar invasivo → NR-ONCOL-009 [nr, 0.0%] → NR-ONCOL-009 ;; Metástasis mamaria → 2E0Y&XA12C1 [who_api, 0.0%] → 2E0Y&XA12C1 ;; Tumor de phyllodes → NR-ONCOL-010 [nr, 0.0%] → NR-ONCOL-010 ;; Carcinoma metaplásico de mama → Carcinoma metaplásico de mama [exact, 100.0%] → 2C6Y"
,4,"[""NR-INFEC-014"", ""NR-INFEC-016"", ""NR-MUSC-008"", ""FC01.6"", ""FA20.Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""unclassified"", ""unclassified"", ""unclassified"", ""common"", ""common""]",Infección protésica por Mycobacterium bovis | Infección protésica por Staphylococcus aureus | Desenclavamiento protésico | Fractura periprotésica | Artritis reumatoide,"Infección protésica por Mycobacterium bovis → NR-INFEC-014 [nr, 0.0%] → NR-INFEC-014 ;; Infección protésica por Staphylococcus aureus → NR-INFEC-016 [nr, 0.0%] → NR-INFEC-016 ;; Desenclavamiento protésico → NR-MUSC-008 [nr, 0.0%] → NR-MUSC-008 ;; Fractura periprotésica → FC01.6 [who_api, 0.0%] → FC01.6 ;; Artritis reumatoide → FA20.Z [who_api, 0.0%] → FA20.Z"
,4,"[""JB42.1"", ""NR-OTR-016"", ""GA2Z"", ""JB42.2"", ""BC42.Z""]","[""Desconocido"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""unknown"", ""unclassified"", ""common"", ""common"", ""common""]",Embolia de líquido amniótico | Abrucción placentaria | Hemorragia uterina masiva | Embolia pulmonar obstétrica | Miocarditis periparto,"Embolia de líquido amniótico → Embolia de líquido amniótico [exact, 100.0%] → JB42.1 ;; Abrucción placentaria → NR-OTR-016 [nr, 0.0%] → NR-OTR-016 ;; Hemorragia uterina masiva → GA2Z [who_api, 0.0%] → GA2Z ;; Embolia pulmonar obstétrica → JB42.2 [who_api, 0.0%] → JB42.2 ;; Miocarditis periparto → BC42.Z [who_api, 0.0%] → BC42.Z"
,4,"[""1F2C"", ""CA82.4"", ""CA40.0Z"", ""1F23.31"", ""BB00.Z&XA8FY4""]","[""N/A"", ""Desconocido"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""unknown"", ""common"", ""common"", ""common""]",Mucormicosis pulmonar | Aspergilosis pulmonar | Neumonía bacteriana | Neumonía por Candida | Infarto pulmonar,"Mucormicosis pulmonar → 1F2C [who_api, 0.0%] → 1F2C ;; Aspergilosis pulmonar → Aspergilosis bronco-pulmonar alérgica [semantic, 0.0%] → CA82.4 ;; Neumonía bacteriana → CA40.0Z [who_api, 0.0%] → CA40.0Z ;; Neumonía por Candida → 1F23.31 [who_api, 0.0%] → 1F23.31 ;; Infarto pulmonar → BB00.Z&XA8FY4 [who_api, 0.0%] → BB00.Z&XA8FY4"
,4,"[""DC12.0Z"", ""DC31.2"", ""DC13"", ""BA41.Z"", ""BB20.Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Colecistitis aguda calculosa | Pancreatitis aguda por cálculos | Colangitis aguda | Infarto de miocardio | Pericarditis aguda,"Colecistitis aguda calculosa → DC12.0Z [who_api, 0.0%] → DC12.0Z ;; Pancreatitis aguda por cálculos → DC31.2 [who_api, 0.0%] → DC31.2 ;; Colangitis aguda → DC13 [who_api, 0.0%] → DC13 ;; Infarto de miocardio → BA41.Z [who_api, 0.0%] → BA41.Z ;; Pericarditis aguda → BB20.Z [who_api, 0.0%] → BB20.Z"
,4,"[""CA40.20"", ""1B21.0"", ""1F23.3"", ""CA40.1Z"", ""1F2A""]","[""N/A"", ""N/A"", ""Desconocido"", ""N/A"", ""N/A""]","[""common"", ""common"", ""unknown"", ""common"", ""unclassified""]",Neumonía por Pneumocystis | Infección por Mycobacterium avium complejo | Candidiasis pulmonar | Neumonía viral oportunista | Histoplasmosis,"Neumonía por Pneumocystis → CA40.20 [who_api, 0.0%] → CA40.20 ;; Infección por Mycobacterium avium complejo → 1B21.0 [who_api, 0.0%] → 1B21.0 ;; Candidiasis pulmonar → Candidiasis invasiva [semantic, 0.0%] → 1F23.3 ;; Neumonía viral oportunista → CA40.1Z [who_api, 0.0%] → CA40.1Z ;; Histoplasmosis → Histoplasmosis [exact, 100.0%] → 1F2A"
,4,"[""1C1B.Y"", ""NR-INFEC-020"", ""BB40"", ""1C10.Y"", ""1F2C""]","[""Desconocido"", ""N/A"", ""Desconocido"", ""Desconocido"", ""Desconocido""]","[""unknown"", ""unclassified"", ""unknown"", ""unknown"", ""unknown""]",Nocardiosis | Klebsiella pneumoniae | Endocarditis | Actinomicosis | Mucormicosis,"Nocardiosis → Nocardiosis [exact, 100.0%] → 1C1B.Y ;; Klebsiella pneumoniae → NR-INFEC-020 [nr, 0.0%] → NR-INFEC-020 ;; Endocarditis → Endocarditis infecciosa [semantic, 0.0%] → BB40 ;; Actinomicosis → Actinomicosis [exact, 100.0%] → 1C10.Y ;; Mucormicosis → Zigomicosis [exact, 100.0%] → 1F2C"
,4,"[""1D81.Z"", ""1G04"", ""1C41"", ""EH7Z"", ""ME66.6Z""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""common"", ""common""]",Mononucleosis infecciosa | Escabiosis | Infección por Mycoplasma pneumoniae | Reacción adversa cutánea a medicamentos | Exantema por SARS-CoV-2,"Mononucleosis infecciosa → 1D81.Z [who_api, 0.0%] → 1D81.Z ;; Escabiosis → 1G04 [who_api, 0.0%] → 1G04 ;; Infección por Mycoplasma pneumoniae → 1C41 [who_api, 0.0%] → 1C41 ;; Reacción adversa cutánea a medicamentos → EH7Z [who_api, 0.0%] → EH7Z ;; Exantema por SARS-CoV-2 → ME66.6Z [who_api, 0.0%] → ME66.6Z"
,4,"[""2C90.0"", ""2F98&XA6KU8"", ""BA00.Z"", ""5A70.Y"", ""8D60.Y""]","[""1-5 / 10 000"", ""N/A"", ""N/A"", ""<1 / 1 000 000"", ""1-5 / 10 000""]","[""unknown"", ""common"", ""common"", ""ultra_rare"", ""unknown""]",Carcinoma de células renales | Reninoma | Hipertensión primaria por sobreproducción de aldosterona | Síndrome de Cushing | Hipertensión intracraneal idiopática,"Carcinoma de células renales → Carcinoma de células renales [exact, 100.0%] → 2C90.0 ;; Reninoma → 2F98&XA6KU8 [who_api, 0.0%] → 2F98&XA6KU8 ;; Hipertensión primaria por sobreproducción de aldosterona → BA00.Z [who_api, 0.0%] → BA00.Z ;; Síndrome de Cushing → Síndrome de Cushing por enfermedad corticosuprarrenal macronodular bilateral [semantic, 0.0%] → 5A70.Y ;; Hipertensión intracraneal idiopática → Hipertensión intracraneal idiopática [exact, 100.0%] → 8D60.Y"
,4,"[""BC43.Z"", ""BC43.0Z"", ""BA51.Z"", ""BC42.1&XN3BH"", ""4B20.1""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""6-9 / 10 000""]","[""common"", ""common"", ""common"", ""common"", ""rare""]",Cardiomiopatía chagásica | Cardiomiopatía dilatada idiopática | Cardiomiopatía isquémica | Miocarditis viral | Sarcoidosis cardíaca,"Cardiomiopatía chagásica → BC43.Z [who_api, 0.0%] → BC43.Z ;; Cardiomiopatía dilatada idiopática → BC43.0Z [who_api, 0.0%] → BC43.0Z ;; Cardiomiopatía isquémica → BA51.Z [who_api, 0.0%] → BA51.Z ;; Miocarditis viral → BC42.1&XN3BH [who_api, 0.0%] → BC42.1&XN3BH ;; Sarcoidosis cardíaca → Sarcoidosis [semantic, 0.0%] → 4B20.1"
,4,"[""NR-NEUR-006"", ""NR-NEUR-014"", ""1D00.Z"", ""NR-NEUR-012"", ""8E4A.0""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""unclassified"", ""unclassified"", ""common"", ""unclassified"", ""common""]",Encefalitis anti‑NMDAR | Encefalitis anti‑GABA_B receptor | Encefalitis anti‑AMPAR | Encefalitis anti‑CASPR2 | Encefalitis paraneoplásica limbic,"Encefalitis anti‑NMDAR → NR-NEUR-006 [nr, 0.0%] → NR-NEUR-006 ;; Encefalitis anti‑GABA_B receptor → NR-NEUR-014 [nr, 0.0%] → NR-NEUR-014 ;; Encefalitis anti‑AMPAR → 1D00.Z [who_api, 0.0%] → 1D00.Z ;; Encefalitis anti‑CASPR2 → NR-NEUR-012 [nr, 0.0%] → NR-NEUR-012 ;; Encefalitis paraneoplásica limbic → OBSOLETO: Encefalitis límbica paraneoplásica [semantic_who, 0.0%] → 8E4A.0"
,4,"[""KA62.0"", ""KA62.3"", ""KA62.8"", ""KA64.0"", ""LD20.1""]","[""N/A"", ""1-5 / 10 000"", ""Desconocido"", ""Desconocido"", ""Desconocido""]","[""common"", ""unknown"", ""unknown"", ""unknown"", ""unknown""]",Síndrome congénito de Zika | Infección congénita por citomegalovirus | Síndrome congénito de rubéola | Infección congénita por toxoplasmosis | Lissencefalia hereditaria,"Síndrome congénito de Zika → KA62.0 [who_api, 0.0%] → KA62.0 ;; Infección congénita por citomegalovirus → Síndrome de citomegalovirus fetal [semantic, 0.0%] → KA62.3 ;; Síndrome congénito de rubéola → Síndrome de rubéola congénita [fuzzy_validated, 96.6%] → KA62.8 ;; Infección congénita por toxoplasmosis → Toxoplasmosis congénita [semantic, 0.0%] → KA64.0 ;; Lissencefalia hereditaria → Lisencefalia en empedrado [semantic, 0.0%] → LD20.1"
,4,"[""4A44.92"", ""4A40.0"", ""4A44.90"", ""MA15.0"", ""EB44""]","[""Desconocido"", ""1-5 / 10 000"", ""1-9 / 100 000"", ""N/A"", ""1-5 / 10 000""]","[""unknown"", ""unknown"", ""very_rare"", ""common"", ""unknown""]",Vasculitis de Henoch-Schönlein | Lupus eritematoso sistémico | Vasculitis por crioglobulinemia | Septicemia | Dermatitis herpetiforme,"Vasculitis de Henoch-Schönlein → Vasculitis por inmunoglobulina A [semantic, 0.0%] → 4A44.92 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0 ;; Vasculitis por crioglobulinemia → Vasculitis crioglobulinémica [fuzzy_validated, 88.1%] → 4A44.90 ;; Septicemia → MA15.0 [who_api, 0.0%] → MA15.0 ;; Dermatitis herpetiforme → Dermatitis herpetiforme [exact, 100.0%] → EB44"
,4,"[""1F04"", ""1F02"", ""1B50"", ""NR-DERM-011"", ""EA12""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""unclassified"", ""unclassified"", ""common""]",Eritema infeccioso | Rubéola | Scarlatina | Pityriasis rosea | Enfermedad de Gianotti‑Crosti,"Eritema infeccioso → 1F04 [who_api, 0.0%] → 1F04 ;; Rubéola → 1F02 [who_api, 0.0%] → 1F02 ;; Scarlatina → Fiebre escarlata [fuzzy_validated, 95.2%] → 1B50 ;; Pityriasis rosea → NR-DERM-011 [nr, 0.0%] → NR-DERM-011 ;; Enfermedad de Gianotti‑Crosti → EA12 [who_api, 0.0%] → EA12"
,4,"[""1F54.1"", ""1F54.1"", ""EA8Z"", ""2B31.2"", ""1B70.Z""]","[""N/A"", ""N/A"", ""N/A"", ""1-9 / 100 000"", ""N/A""]","[""common"", ""common"", ""common"", ""very_rare"", ""common""]",Leishmaniasis cutánea | Leishmaniasis cutánea difusa | Dermatitis de insecto | Histiocitosis de células de Langerhans | Celulitis,"Leishmaniasis cutánea → 1F54.1 [who_api, 0.0%] → 1F54.1 ;; Leishmaniasis cutánea difusa → 1F54.1 [who_api, 0.0%] → 1F54.1 ;; Dermatitis de insecto → EA8Z [who_api, 0.0%] → EA8Z ;; Histiocitosis de células de Langerhans → Histiocitosis de células de Langerhans [exact, 100.0%] → 2B31.2 ;; Celulitis → Celulitis necrosante [semantic_who, 0.0%] → 1B70.Z"
,4,"[""1B91"", ""1D62.1"", ""1G40"", ""1E50.Y"", ""1D22""]","[""1-9 / 1 000 000"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""ultra_rare"", ""unclassified"", ""common"", ""unclassified"", ""common""]",Leptospirosis | Síndrome de pulmón por hantavirus | Sepsis bacteriana generalizada | Enfermedad hepática viral fulminante | Fiebre dengue con fase hemorrágica,"Leptospirosis → Leptospirosis [exact, 100.0%] → 1B91 ;; Síndrome de pulmón por hantavirus → Síndrome pulmonar por hantavirus [fuzzy_validated, 89.2%] → 1D62.1 ;; Sepsis bacteriana generalizada → 1G40 [who_api, 0.0%] → 1G40 ;; Enfermedad hepática viral fulminante → Hepatitis viral fulminante [semantic, 0.0%] → 1E50.Y ;; Fiebre dengue con fase hemorrágica → 1D22 [who_api, 0.0%] → 1D22"
,4,"[""NR-HEMAT-012"", ""3A10.Y"", ""3A4Z"", ""2A60"", ""1G40""]","[""N/A"", ""1-9 / 100 000"", ""N/A"", ""1-5 / 10 000"", ""N/A""]","[""unclassified"", ""very_rare"", ""common"", ""unknown"", ""common""]",Síndrome TTP adquirido | Síndrome hemolítico‑microangiopático atípico | Anemia hemolítica por PNH | Leucemia mieloide aguda | Sepsis,"Síndrome TTP adquirido → NR-HEMAT-012 [nr, 0.0%] → NR-HEMAT-012 ;; Síndrome hemolítico‑microangiopático atípico → Síndrome hemolítico urémico atípico [semantic, 0.0%] → 3A10.Y ;; Anemia hemolítica por PNH → 3A4Z [who_api, 0.0%] → 3A4Z ;; Leucemia mieloide aguda → Leucemia mieloide aguda [exact, 100.0%] → 2A60 ;; Sepsis → 1G40 [who_api, 0.0%] → 1G40"
